0,76.0,0,68.6,0,64.4,0,60.9,0,0,62.9,0,70.0,0,0,66.7,0,0,57.4,56.0
0,74.9,0,67.6,0,64.1,0,64.2,0,0,63.2,0,71.5,0,0,63.2,0,0,64.4,55.3
0,72.8,0,69.2,0,64.4,0,69.4,0,0,63.8,0,67.4,0,0,56.8,0,0,61.0,56.3
0,78.8,0,66.5,0,60.5,0,62.6,0,0,61.1,0,66.2,0,0,61.0,0,0,56.2,54.2
0,77.2,0,66.0,0,60.7,0,60.2,0,0,63.1,0,63.4,0,0,52.7,0,0,56.2,54.8
0,73.1,0,65.4,0,63.5,0,61.7,0,0,59.4,0,64.3,0,0,57.0,0,0,57.3,54.5
0,72.2,0,64.8,0,63.5,0,61.4,0,0,60.4,0,60.9,0,0,55.9,0,0,57.0,51.6
0,69.7,0,64.1,0,59.5,0,55.7,0,0,61.1,0,63.6,0,0,55.3,0,0,63.3,54.9
0,70.7,0,61.9,0,60.1,0,60.7,0,0,60.4,0,63.8,0,0,69.4,0,0,59.4,50.6
0,66.9,0,62.6,0,62.6,0,66.3,0,0,67.6,0,73.6,0,0,65.1,0,0,56.3,53.0
0,74.4,0,74.0,0,69.4,0,66.5,0,0,64.8,0,66.0,0,0,60.2,0,0,58.9,54.7
0,75.9,0,69.6,0,59.7,0,60.5,0,0,61.5,0,68.3,0,0,63.4,0,0,61.5,58.7
0,70.2,0,63.0,0,64.4,0,63.6,0,0,62.7,0,67.6,0,0,56.7,0,0,52.9,53.1
0,76.1,0,65.8,0,65.4,0,63.0,0,0,60.3,0,56.6,0,0,51.8,0,0,45.9,54.7
0,71.6,0,67.5,0,62.3,0,59.1,0,0,59.2,0,53.8,0,0,51.5,0,0,52.8,49.7
0,67.6,0,62.9,0,60.4,0,56.8,0,0,56.6,0,65.8,0,0,53.8,0,0,55.2,52.4
0,73.4,0,63.9,0,62.7,0,62.1,0,0,60.9,0,57.6,0,0,42.5,0,0,55.3,49.9
0,74.6,0,61.7,0,62.0,0,56.9,0,0,56.8,0,47.4,0,0,38.1,0,0,56.3,57.8
0,68.6,0,60.2,0,57.6,0,55.2,0,0,55.9,0,53.0,0,0,46.4,0,0,43.0,46.9
0,66.4,0,61.0,0,59.4,0,55.5,0,0,55.0,0,47.6,0,0,43.4,0,0,39.5,57.1
0,58.2,0,56.1,0,57.8,0,57.1,0,0,53.8,0,41.9,0,0,44.6,0,0,55.4,59.0
0,44.2,0,45.9,0,57.8,0,56.9,0,0,53.5,0,41.3,0,0,39.5,0,0,61.4,60.6
0,37.6,0,50.9,0,60.8,0,57.5,0,0,59.4,0,47.3,0,0,27.9,0,0,62.7,53.4
0,43.3,0,52.1,0,63.1,0,60.7,0,0,57.0,0,55.1,0,0,44.3,0,0,58.1,52.0
0,44.8,0,44.0,0,64.8,0,58.9,0,0,61.9,0,64.2,0,0,57.5,0,0,59.3,53.8
0,53.1,0,60.4,0,64.8,0,62.8,0,0,63.3,0,73.1,0,0,68.0,0,0,62.4,57.4
0,72.6,0,65.5,0,65.2,0,64.8,0,0,64.3,0,71.2,0,0,69.1,0,0,60.5,58.2
0,83.5,0,68.5,0,69.3,0,64.2,0,0,66.1,0,75.2,0,0,73.6,0,0,61.8,58.8
0,77.6,0,69.9,0,68.4,0,69.4,0,0,66.5,0,70.8,0,0,62.4,0,0,62.3,57.6
0,79.0,0,68.8,0,64.6,0,63.3,0,0,63.9,0,73.4,0,0,68.6,0,0,66.7,58.7
0,73.1,0,70.4,0,69.3,0,71.0,0,0,68.1,0,73.8,0,0,60.9,0,0,57.4,53.9
0,77.5,0,71.3,0,65.1,0,61.9,0,0,62.6,0,70.4,0,0,74.2,0,0,63.7,61.3
0,73.7,0,68.0,0,64.1,0,65.7,0,0,65.1,0,75.2,0,0,66.9,0,0,62.5,54.1
0,84.8,0,75.0,0,65.6,0,60.9,0,0,60.5,0,61.2,0,0,61.0,0,0,59.0,52.8
0,73.5,0,63.3,0,58.8,0,58.3,0,0,60.5,0,63.5,0,0,54.9,0,0,56.6,55.4
0,64.4,0,60.5,0,62.3,0,64.2,0,0,59.9,0,66.3,0,0,71.2,0,0,58.3,53.1
0,71.1,0,65.7,0,60.5,0,64.0,0,0,66.1,0,63.7,0,0,57.4,0,0,61.9,52.4
0,79.8,0,67.8,0,62.1,0,64.2,0,0,61.2,0,63.5,0,0,65.4,0,0,57.7,55.9
0,79.6,0,67.8,0,63.4,0,62.1,0,0,63.3,0,71.3,0,0,63.2,0,0,62.4,56.0
0,71.5,0,68.0,0,66.0,0,64.8,0,0,64.6,0,69.5,0,0,64.6,0,0,58.0,56.8
0,73.9,0,65.7,0,63.7,0,62.4,0,0,64.1,0,66.6,0,0,59.6,0,0,62.0,56.9
0,71.2,0,66.4,0,64.0,0,63.6,0,0,63.3,0,71.3,0,0,63.1,0,0,63.4,58.0
0,69.7,0,66.8,0,66.0,0,63.8,0,0,64.5,0,67.8,0,0,60.7,0,0,58.5,53.1
0,79.2,0,64.9,0,61.6,0,63.1,0,0,64.6,0,71.3,0,0,67.0,0,0,60.9,53.5
0,71.4,0,66.3,0,66.1,0,64.8,0,0,62.7,0,69.0,0,0,69.9,0,0,56.4,55.0
0,74.9,0,67.1,0,62.4,0,65.8,0,0,66.7,0,69.6,0,0,62.2,0,0,59.6,54.3
0,73.4,0,71.0,0,65.0,0,61.0,0,0,58.8,0,64.8,0,0,63.0,0,0,59.4,54.8
0,69.3,0,64.8,0,63.0,0,64.4,0,0,60.5,0,61.3,0,0,56.8,0,0,59.7,58.4
0,77.7,0,63.0,0,56.6,0,55.8,0,0,62.8,0,70.8,0,0,65.1,0,0,61.2,55.5
0,71.3,0,59.2,0,62.4,0,62.4,0,0,63.4,0,72.0,0,0,66.7,0,0,57.0,56.9
