33,20041101, 0, 0,  29,  59.9,   6.5
33,20041101, 0, 1,  23,  40.2,   9.7
33,20041101, 0, 2,  18,  55.7,   5.3
33,20041101, 0, 3,  23,  60.6,   4.6
33,20041101, 0, 4,  17,  63.8,   4.3
33,20041101, 0, 5,  21,  58.3,   4.4
33,20041101, 0, 6,  20,  63.2,   4.4
33,20041101, 0, 7,  34,  62.6,   6.9
33,20041101, 0, 8,  22,  63.6,   5.2
33,20041101, 0, 9,  21,  64.8,   4.5
33,20041101, 0,10,  31,  63.3,   8.2
33,20041101, 0,11,  29,  67.0,   6.1
33,20041101, 0,12,  23,  65.1,   4.4
33,20041101, 0,13,  18,  67.1,   3.5
33,20041101, 0,14,  22,  66.7,   5.4
33,20041101, 0,15,  20,  64.4,   3.8
33,20041101, 0,16,  31,  65.6,   6.5
33,20041101, 0,17,  24,  63.0,   6.3
33,20041101, 0,18,  27,  63.0,   6.3
33,20041101, 0,19,  26,  65.1,   6.8
33,20041101, 0,20,  18,  72.0,   4.2
33,20041101, 0,21,  25,  70.9,   5.7
33,20041101, 0,22,  26,  68.4,   5.5
33,20041101, 0,23,  19,  67.9,   5.8
33,20041101, 0,24,  26,  62.5,   8.0
33,20041101, 0,25,  25,  63.1,   5.8
33,20041101, 0,26,  19,  67.1,   3.6
33,20041101, 0,27,   9,  62.8,   2.7
33,20041101, 0,28,  29,  64.3,   7.1
33,20041101, 0,29,  25,  63.1,   7.1
33,20041101, 0,30,  18,  68.5,   4.5
33,20041101, 0,31,  34,  64.4,   8.3
33,20041101, 0,32,  28,  68.3,   6.8
33,20041101, 0,33,  14,  70.1,   3.9
33,20041101, 0,34,  16,  63.4,   4.0
33,20041101, 0,35,  20,  65.2,   4.0
33,20041101, 0,36,  21,  65.6,   5.7
33,20041101, 0,37,  17,  62.2,   4.8
33,20041101, 0,38,  23,  62.2,   6.0
33,20041101, 0,39,  22,  65.7,   5.5
33,20041101, 0,40,  20,  66.0,   5.3
33,20041101, 0,41,  17,  69.9,   3.7
33,20041101, 0,42,  17,  67.1,   4.4
33,20041101, 0,43,  17,  68.8,   3.6
33,20041101, 0,44,  18,  62.9,   5.0
33,20041101, 0,45,  14,  67.4,   3.1
33,20041101, 0,46,  12,  68.5,   3.8
33,20041101, 0,47,  28,  66.2,   6.0
33,20041101, 0,48,  12,  68.0,   2.0
33,20041101, 0,49,  15,  60.2,   4.3
33,20041101, 0,50,  18,  65.5,   4.4
33,20041101, 0,51,  19,  65.2,   3.9
33,20041101, 0,52,  21,  67.6,   5.5
