020601,20041010,091235,35.65233333,139.74202778,1,158
020601,20041010,091236,35.65227778,139.74252778,1,158
020601,20041010,091237,35.65144444,139.74852778,6,158
020601,20041010,091238,35.65144444,139.74852778,6,158
020601,20041010,091239,35.65144444,139.74852778,6,158
020601,20041010,091240,35.65144444,139.74852778,6,158
020601,20041010,091241,35.65144444,139.74852778,6,158
020601,20041010,091242,35.65016667,139.75038889,8,158
020601,20041010,091244,35.64991667,139.75130556,-1,158
020601,20041010,091245,35.64986111,139.75177778,9,158
020601,20041010,091246,35.64983333,139.75227778,9,158
020601,20041010,091247,35.64986111,139.75275,9,158
020601,20041010,091248,35.65002778,139.75322222,10,158
020601,20041010,091249,35.65022222,139.75363889,-1,158
020601,20041010,091250,35.65038889,139.75408333,-1,158
020601,20041010,091251,35.65038889,139.75458333,-1,158
020601,20041010,091252,35.65033333,139.75505556,-1,158
020601,20041010,091253,35.65025,139.7555,12,158
020601,20041010,091254,35.65013889,139.756,12,158
020601,20041010,091255,35.65005556,139.75647222,13,158
020601,20041010,091256,35.64997222,139.75694444,13,158
020601,20041010,091257,35.64991667,139.75741667,-1,158
020601,20041010,091258,35.64986111,139.75788889,14,158
020601,20041010,091259,35.64980556,139.75838889,-1,158
020601,20041010,091300,35.64977778,139.75888889,15,158
020601,20041010,091301,35.64972222,139.75936111,-1,158
020601,20041010,091302,35.64969444,139.75986111,16,158
020601,20041010,091303,35.64963889,139.76033333,17,158
020601,20041010,091304,35.64963889,139.76083333,17,158
020601,20041010,091305,35.64961111,139.76133333,18,158
020601,20041010,091306,35.6495,139.76177778,-1,158
020901,20041013,140313,35.65086111,139.76319444,-1,42
020901,20041013,140314,35.65077778,139.76311111,-1,42
020901,20041013,140315,35.65066667,139.76302778,-1,46
020901,20041013,140316,35.65058333,139.76294444,-1,47
020901,20041013,140317,35.65047222,139.76286111,-1,49
020901,20041013,140318,35.65036111,139.76275,-1,51
020901,20041013,140319,35.65025,139.76266667,19,54
020901,20041013,140320,35.65013889,139.76258333,19,56
020901,20041013,140321,35.65002778,139.76247222,19,57
020901,20041013,140322,35.64988889,139.76236111,19,60
020901,20041013,140323,35.64977778,139.76225,19,63
020901,20041013,140324,35.64963889,139.76213889,19,63
020901,20041013,140325,35.64952778,139.76202778,-1,63
020901,20041013,140549,35.65,139.76311111,-1,0
020901,20041013,140550,35.65,139.76311111,-1,0
020901,20041013,140551,35.65,139.76311111,-1,0
020901,20041013,140552,35.65,139.76311111,-1,0
020901,20041013,140553,35.65,139.76311111,-1,0
020901,20041013,140554,35.65,139.76311111,-1,0
020901,20041013,140555,35.65,139.76311111,-1,0
020901,20041013,140556,35.65,139.76311111,-1,0
020901,20041013,140557,35.65,139.76311111,-1,0
020901,20041013,140558,35.65,139.76311111,-1,0
020901,20041013,140559,35.65,139.76311111,-1,0
020901,20041013,140600,35.65,139.76311111,-1,0
020901,20041013,140601,35.64997222,139.76313889,-1,1
020901,20041013,140602,35.64994444,139.76313889,-1,7
020901,20041013,140603,35.64991667,139.76313889,-1,6
