010412,20050901,084627,35.64952778,139.74822222,-1,25
010412,20050901,084628,35.64958333,139.74822222,-1,20
010412,20050901,084629,35.64961111,139.74825,-1,12
010412,20050901,084630,35.64961111,139.74825,-1,5
010412,20050901,084631,35.64963889,139.74825,-1,3
010412,20050901,084632,35.64963889,139.74825,-1,4
010412,20050901,084633,35.64966667,139.74825,-1,6
010412,20050901,084634,35.64969444,139.74825,-1,12
010412,20050901,084635,35.64975,139.74825,-1,17
010412,20050901,084636,35.64977778,139.74825,-1,18
010412,20050901,084637,35.64983333,139.74825,-1,18
010412,20050901,084638,35.64986111,139.74825,-1,17
010412,20050901,084639,35.64991667,139.74825,-1,19
010412,20050901,084640,35.64997222,139.74827778,-1,21
010412,20050901,084641,35.65002778,139.74827778,-1,22
010412,20050901,084642,35.65008333,139.74827778,-1,22
010412,20050901,084643,35.65013889,139.74827778,-1,22
010412,20050901,084644,35.65019444,139.74827778,-1,22
010412,20050901,084645,35.65025,139.74827778,-1,22
010412,20050901,084646,35.65030556,139.74830556,-1,21
010412,20050901,084647,35.65036111,139.74830556,-1,19
010412,20050901,084648,35.65038889,139.74830556,-1,15
010412,20050901,084649,35.65041667,139.74830556,-1,11
010412,20050901,084650,35.65044444,139.74830556,-1,7
010412,20050901,084651,35.65044444,139.74830556,-1,3
010412,20050901,084652,35.65044444,139.74830556,-1,0
010412,20050901,084653,35.65044444,139.74830556,-1,0
010412,20050901,084654,35.65044444,139.74830556,-1,0
010412,20050901,084655,35.65044444,139.74830556,-1,0
010412,20050901,084656,35.65044444,139.74830556,-1,0
010412,20050901,084657,35.65044444,139.74830556,-1,0
010412,20050901,084658,35.65044444,139.74830556,-1,0
010412,20050901,084659,35.65044444,139.74830556,-1,0
010412,20050901,084700,35.65044444,139.74830556,-1,0
010412,20050901,084701,35.65044444,139.74830556,-1,0
010412,20050901,084702,35.65044444,139.74830556,-1,0
010412,20050901,084703,35.65044444,139.74830556,-1,0
010412,20050901,084704,35.65044444,139.74830556,-1,0
010412,20050901,084705,35.65044444,139.74830556,-1,0
010412,20050901,084706,35.65044444,139.74830556,-1,0
010412,20050901,084707,35.65044444,139.74830556,-1,0
010412,20050901,084708,35.65044444,139.74830556,-1,0
010412,20050901,084709,35.65044444,139.74830556,-1,0
010412,20050901,084710,35.65044444,139.74830556,-1,0
