65.0382769505,75.9619343908,71.4885837788,67.7925416131,65.9553119961,64.8633958932,64.5252585621,64.1103466274,64.4028702584,63.9927682334,63.3631513678,66.9589821822,68.6782126638,66.7202356874,64.7999090307,63.7122721546,62.8414301691,61.4704910219,60.3499439561,56.7135270068
66.8143623692,77.7183699559,73.2047195769,69.1936715608,68.1654153494,66.5091101162,66.3747817318,66.2537412207,66.4323947645,65.6709624218,66.014722722,68.8009218064,70.6630158358,68.780027514,66.6100136449,65.4029433324,64.4404185305,63.6820392774,63.103530909,58.5691968417
65.013820444,75.1389950065,71.5704285247,67.4176827729,65.9062360436,64.5448454759,64.5392492336,64.6304186683,64.2127617149,63.9160439639,63.9293529312,66.8414445953,68.1211633814,66.6378761794,64.8480555269,62.5563248124,62.1767660255,61.616712118,60.3987995456,56.6480341886
62.5377458243,73.3492764174,68.8771992123,64.7517049438,63.8410817511,61.8369722871,62.2380615749,61.8841657811,61.2939238624,61.117472472,61.1935169695,64.5591053122,65.2999771109,63.8824293333,62.1089285319,60.4011392461,59.3995090784,59.3532502847,57.7174701829,54.204037649
60.7532862356,71.117307905,66.4981368347,62.88755033,61.4989760973,60.0512229979,59.8988545023,59.1964399262,59.6465239596,59.3425303107,59.3345595611,62.2032354948,63.5522582865,62.1009538839,60.2423805105,57.5527771427,58.1060390385,56.8413707819,55.9852762596,52.1392213934
60.9859776965,71.0101830203,67.2389007078,63.3003329976,62.0103080565,60.4975416371,60.5836487193,60.038976696,59.8883869798,59.4287124162,59.227423304,62.7950852397,64.0991973222,62.5140185553,60.5704202966,58.4724048969,58.4869971523,57.4290574859,56.5435723179,52.5388793314
58.6481346445,68.7265376873,64.9856482123,60.6394683959,59.5996480824,58.2216477194,58.6857038094,58.1263176341,57.4946224101,57.568238837,57.2783352004,60.5394682092,61.202514016,59.4926868107,58.8218689124,55.9832239555,55.7828040996,55.7334076139,54.1937022627,50.5133333651
58.7891947451,68.6714682644,64.7010785396,60.8874718771,60.160742032,57.7248285677,58.6402735729,57.83162051,57.8329715308,57.699180207,57.2760830544,60.2261763302,61.2237278761,59.901868933,58.3675689873,55.7778340815,56.0064284305,55.1428531297,55.159024748,50.6732580896
60.0197843037,70.4256242804,66.4951720713,62.2690219499,61.8028982653,59.9000352158,59.8713937561,59.5088978136,59.1949143458,59.0282176085,58.9300201793,61.836432838,62.6667258913,61.7278214847,59.9172056806,58.7217425998,57.1956485027,56.4739230351,56.1554474306,51.790963759
63.8726179658,73.7590958999,70.5330223612,65.787031958,65.1377802836,63.6566993475,63.7470948855,63.509477927,62.9349423794,62.8823721767,63.0309007914,66.0737235708,68.1907666278,65.3859497222,63.7466208381,62.6819667796,61.320400323,60.5261023923,59.3581550738,55.4347531406
66.411186739,77.2176139676,72.9840301243,69.7382417252,67.9359505627,66.4853889748,65.9234906883,66.1433149327,65.5221702388,65.6484501142,65.4698514243,68.4415266068,69.7030609417,68.383369495,66.4215794547,64.7570665138,63.7963654463,63.0788748694,61.9982960453,58.4958463866
64.775466136,75.360783232,70.9357508917,67.5259760131,65.7803868718,64.1018367301,63.9683967677,63.7937448719,63.5208721835,63.7296232617,63.1639715855,66.4333185884,67.9495361874,66.420775116,64.2673145159,62.6760935493,62.2597931226,61.4640897162,60.3040954379,56.4730238884
60.5023254582,70.117685165,66.2073542137,62.5669735247,61.2841487642,60.4034673564,60.082294566,59.9550531092,59.1237537081,59.2746236689,59.5851274484,61.8833297069,64.0663114224,61.5760970564,60.4512858024,57.6043860002,57.4134063082,56.6536648899,55.3875050989,51.9257632877
57.4742056162,68.0620297651,63.4426858116,59.9736286081,58.2348952226,57.3217388773,57.2578867017,56.7367294188,56.6522948997,56.4590343831,56.014858791,58.6574100383,59.2457251384,58.3230770062,57.2740713453,53.9747865257,54.3424410241,53.7626183063,51.6547651214,48.9651398369
55.2790498088,65.5140620189,61.176352319,57.7154258511,56.4621542477,54.4440214621,55.1458093412,54.3046422482,54.3819667995,54.3976372885,53.8417293589,57.2375138074,56.8684534417,56.3282816646,54.796540359,51.352241247,52.5249626168,51.5769186934,50.7566597969,47.0269239939
55.7817896558,65.6969544514,61.9858223216,57.9096364664,56.9513787792,55.2513268749,55.1105618574,54.6552956184,55.0166547095,55.1894630442,53.8939788724,57.8152921201,58.5524213103,57.7177129915,54.9233806884,52.9035616069,53.2866425656,52.2192715969,51.3176064192,47.5944772258
55.2953222632,65.5941544351,61.7761749955,57.7740662208,56.7497212317,55.3959353583,54.8770273061,54.9773172063,54.648630522,54.634773143,54.0917388594,57.2438525537,57.7492848306,56.719300164,55.3957561793,51.6717371179,52.4711349551,52.3456770313,50.3123202336,46.4173359165
52.2359669259,62.9200475624,58.4310935495,54.3657634204,53.1079939623,52.4276589048,51.278504228,51.1933536204,51.7639481199,51.4889115149,50.7628420863,53.9064192592,53.4450388657,53.8676423059,51.5387228484,47.2884516171,49.68341325,48.9392251944,47.4048305905,44.8341080015
47.5173541009,57.4355343776,53.5884754028,49.6199603519,48.4270168191,47.0046280176,47.6885082621,46.5944351568,46.9928504759,46.45686285,46.027174092,49.1172180944,49.5505246934,48.2854350627,47.2003976962,43.8737018887,45.0562013923,44.6447840408,42.0018444342,39.1001203813
47.9018416163,56.6985539057,52.7088465053,49.2951261599,49.103404168,46.9340858898,46.5372815862,47.2673972133,46.2613892966,45.6444218227,45.0225972691,48.6454819046,47.7119964999,48.1088590352,46.4880740176,43.3911026105,43.9454581103,43.5347366419,41.4086883149,39.9682831424
46.8170245076,55.2487898711,52.6255182999,47.7413417791,47.512905855,46.3733092735,47.2716232776,46.4303645863,46.1390036934,46.1587666845,45.6596440316,49.099996492,47.5337170236,48.0524799867,45.6849072229,42.9293929267,43.9806575512,43.3991771368,42.4609736484,40.0833354031
43.5909680819,50.610419442,49.8713528743,44.1955942804,44.6276234102,43.1561539345,42.6333983639,42.2291052494,42.3880043146,41.6038016445,41.1049573415,44.8043021132,43.8881013079,44.5616900229,43.0787900946,37.6535129901,40.0124869354,39.2519078293,38.8055615354,36.03071789
40.6006766202,46.7275369209,48.247052555,42.6822047176,43.1030585712,40.8825740086,40.6875719768,41.321295702,40.5739415466,40.6218981221,39.5323612976,42.84361938,42.0717841777,42.0724014625,41.5043080121,35.0954207052,37.8678629347,38.4186873494,37.1231991407,34.7209916531
48.2938630885,53.7128112886,53.1214158399,47.6408539515,48.4219379228,46.8484031543,47.2914814129,46.1947647143,46.3001774644,46.8363124709,46.1996694465,48.0484218462,48.9587853598,48.5400565264,45.7737077528,42.5727773151,43.5343526645,43.8243443767,43.1483847077,39.3709308583
50.790834632,58.4476357214,58.0898983107,51.567917644,53.0345310079,51.2033129394,51.4682341239,50.6220705857,50.7724978228,50.6459643691,50.164713469,53.0513273417,54.4555437678,52.4616980326,50.7596286667,48.8917834935,48.3849986253,48.1369974184,47.6444658428,43.080309669
62.3431872773,69.9389553919,68.4583200484,64.053529678,63.077236459,62.0655978475,61.5325775591,62.0413161283,61.3463854474,61.1013552599,60.5671420951,63.6374577807,65.9711828759,63.4999438612,62.0238149116,60.9746632074,59.4135771017,59.1646034167,57.8607696629,54.0234628379
